region,year,week,total_a,total_b,total_specimens,total_cases
Indiana,2017,9,92,26,394,118
Iowa,2017,9,68,24,394,92
Kansas,2017,9,25,2,176,27
Kentucky,2017,9,60,8,482,68
Louisiana,2017,9,415,124,1893,539
Maine,2017,9,52,7,240,59
Maryland,2017,9,87,34,427,121
Massachusetts,2017,9,185,56,1093,241
Michigan,2017,9,382,227,2405,609
Minnesota,2017,9,73,26,634,99
Mississippi,2017,9,26,2,209,28
Missouri,2017,9,69,64,1056,133
Montana,2017,9,8,14,165,22
Nebraska,2017,9,29,27,212,56
Nevada,2017,9,2,1,17,3
New Hampshire,2017,9,7,1,41,8
New Mexico,2017,9,186,7,960,193
New York,2017,9,386,95,3146,481
North Carolina,2017,9,113,39,747,152
North Dakota,2017,9,6,3,103,9
Ohio,2017,9,459,342,3476,801
Oklahoma,2017,9,22,32,434,54
Oregon,2017,9,58,21,596,79
Pennsylvania,2017,9,138,42,945,180
South Carolina,2017,9,53,29,566,82
South Dakota,2017,9,40,22,309,62
Tennessee,2017,9,33,24,337,57
Texas,2017,9,502,191,3197,693
Utah,2017,9,55,6,804,61
Vermont,2017,9,43,11,215,54
Virginia,2017,9,114,20,450,134
Washington,2017,9,36,23,740,59
West Virginia,2017,9,64,42,803,106
Wisconsin,2017,9,438,222,2235,660
Alabama,2017,10,91,63,983,154
Arizona,2017,10,25,4,345,29
Arkansas,2017,10,25,5,155,30
California,2017,10,80,13,1494,93
Colorado,2017,10,74,70,847,144
Connecticut,2017,10,62,25,586,87
Delaware,2017,10,46,12,323,58
Florida,2017,10,289,111,2186,400
Georgia,2017,10,154,147,1489,301
Idaho,2017,10,7,0,67,7
Illinois,2017,10,80,99,810,179
Indiana,2017,10,86,52,502,138
Iowa,2017,10,45,32,334,77
Kansas,2017,10,14,17,181,31
Kentucky,2017,10,46,19,497,65
Louisiana,2017,10,454,93,1865,547
Maine,2017,10,66,23,219,89
Maryland,2017,10,64,43,378,107
Massachusetts,2017,10,142,50,1012,192
Michigan,2017,10,274,195,2171,469
Minnesota,2017,10,95,101,847,196
Mississippi,2017,10,22,7,186,29
Missouri,2017,10,50,72,962,122
Montana,2017,10,5,17,194,22
Nebraska,2017,10,23,20,202,43
Nevada,2017,10,4,2,27,6
New Hampshire,2017,10,5,1,47,6
New Mexico,2017,10,166,14,824,180
New York,2017,10,182,101,2734,283
North Carolina,2017,10,95,60,697,155
North Dakota,2017,10,8,13,139,21
Ohio,2017,10,402,389,3300,791
Oklahoma,2017,10,21,36,362,57
Oregon,2017,10,40,31,579,71
Pennsylvania,2017,10,95,54,846,149
South Carolina,2017,10,61,35,532,96
South Dakota,2017,10,25,28,276,53
Tennessee,2017,10,46,32,459,78
Texas,2017,10,454,226,3099,680
Utah,2017,10,56,10,835,66
Vermont,2017,10,27,8,165,35
Virginia,2017,10,99,43,428,142
Washington,2017,10,21,24,699,45
West Virginia,2017,10,79,54,701,133
Wisconsin,2017,10,321,269,2024,590
Alabama,2017,11,84,60,964,144
Arizona,2017,11,18,6,292,24
Arkansas,2017,11,22,6,147,28
California,2017,11,87,18,1408,105
Colorado,2017,11,49,92,846,141
Connecticut,2017,11,37,39,558,76
Delaware,2017,11,35,28,268,63
Florida,2017,11,229,138,2163,367
Georgia,2017,11,161,197,1594,358
Idaho,2017,11,12,1,77,13
Illinois,2017,11,59,97,812,156
Indiana,2017,11,68,65,424,133
Iowa,2017,11,26,21,293,47
Kansas,2017,11,19,21,160,40
Kentucky,2017,11,45,22,407,67
Louisiana,2017,11,470,141,1938,611
Maine,2017,11,49,28,231,77
Maryland,2017,11,46,50,344,96
Massachusetts,2017,11,104,43,944,147
Michigan,2017,11,215,233,2060,448
Minnesota,2017,11,64,122,841,186
Mississippi,2017,11,15,5,175,20
Missouri,2017,11,49,81,1014,130
Montana,2017,11,4,13,171,17
Nebraska,2017,11,17,31,192,48
Nevada,2017,11,6,1,32,7
New Hampshire,2017,11,10,3,37,13
New Mexico,2017,11,127,29,766,156
New York,2017,11,164,132,2408,296
North Carolina,2017,11,69,87,670,156
North Dakota,2017,11,3,20,120,23
Ohio,2017,11,364,422,3219,786
Oklahoma,2017,11,21,40,369,61
Oregon,2017,11,19,32,528,51
Pennsylvania,2017,11,59,66,695,125
South Carolina,2017,11,61,35,562,96
South Dakota,2017,11,10,31,268,41
Tennessee,2017,11,29,26,396,55
Texas,2017,11,304,184,2635,488
Utah,2017,11,41,10,771,51
Vermont,2017,11,21,7,140,28
Virginia,2017,11,92,40,429,132
Washington,2017,11,19,25,711,44
West Virginia,2017,11,83,65,836,148
Wisconsin,2017,11,253,286,1904,539
Alabama,2017,12,74,105,1056,179
Arizona,2017,12,9,8,277,17
Arkansas,2017,12,22,14,155,36
California,2017,12,62,18,1224,80
Colorado,2017,12,36,85,716,121
Connecticut,2017,12,32,33,523,65
Delaware,2017,12,41,29,298,70
Florida,2017,12,386,170,2233,556
Georgia,2017,12,167,210,1537,377
Idaho,2017,12,6,1,37,7
Illinois,2017,12,70,135,836,205
Indiana,2017,12,72,49,415,121
Iowa,2017,12,21,25,227,46
Kansas,2017,12,6,14,118,20
Kentucky,2017,12,57,43,478,100
Louisiana,2017,12,65,58,1001,123
Maine,2017,12,38,41,233,79
Maryland,2017,12,48,51,336,99
Massachusetts,2017,12,100,97,966,197
Michigan,2017,12,199,313,2074,512
Minnesota,2017,12,58,168,788,226
Mississippi,2017,12,5,2,128,7
Missouri,2017,12,37,92,945,129
Montana,2017,12,2,8,121,10
Nebraska,2017,12,11,25,177,36
Nevada,2017,12,4,0,23,4
New Hampshire,2017,12,3,0,35,3
New Mexico,2017,12,75,30,608,105
New York,2017,12,106,172,2388,278
North Carolina,2017,12,76,113,779,189
North Dakota,2017,12,9,16,100,25
Ohio,2017,12,407,529,3532,936
Oklahoma,2017,12,8,30,312,38
Oregon,2017,12,11,32,447,43
Pennsylvania,2017,12,43,80,699,123
South Carolina,2017,12,75,54,619,129
South Dakota,2017,12,10,39,285,49
Tennessee,2017,12,50,49,516,99
Texas,2017,12,201,159,2320,360
Utah,2017,12,37,10,738,47
Vermont,2017,12,18,14,174,32
Virginia,2017,12,106,72,539,178
Washington,2017,12,12,23,689,35
West Virginia,2017,12,69,62,769,131
Wisconsin,2017,12,220,336,1910,556
Alabama,2017,13,47,72,770,119
Arizona,2017,13,12,6,271,18
Arkansas,2017,13,2,11,127,13
California,2017,13,42,21,1118,63
Colorado,2017,13,20,96,702,116
Connecticut,2017,13,18,58,491,76
Delaware,2017,13,39,42,282,81
Florida,2017,13,196,167,2122,363
Georgia,2017,13,124,159,1372,283
Idaho,2017,13,3,0,51,3
Illinois,2017,13,50,106,733,156
Indiana,2017,13,45,31,362,76
Iowa,2017,13,14,26,207,40
Kansas,2017,13,3,10,95,13
Kentucky,2017,13,28,40,443,68
Louisiana,2017,13,96,85,1137,181
Maine,2017,13,30,38,170,68
Maryland,2017,13,34,41,285,75
Massachusetts,2017,13,125,156,1093,281
Michigan,2017,13,178,288,2065,466
Minnesota,2017,13,51,167,824,218
Mississippi,2017,13,5,2,99,7
Missouri,2017,13,22,89,865,111
Montana,2017,13,4,6,134,10
Nebraska,2017,13,8,24,154,32
Nevada,2017,13,2,1,12,3
New Hampshire,2017,13,4,7,42,11
New Mexico,2017,13,55,29,548,84
New York,2017,13,87,266,2524,353
North Carolina,2017,13,38,80,599,118
North Dakota,2017,13,5,7,111,12
Ohio,2017,13,312,518,3172,830
Oklahoma,2017,13,2,18,267,20
Oregon,2017,13,10,21,333,31
Pennsylvania,2017,13,33,90,653,123
South Carolina,2017,13,65,58,585,123
South Dakota,2017,13,3,36,226,39
Tennessee,2017,13,29,34,331,63
Texas,2017,13,112,113,1935,225
Utah,2017,13,19,12,654,31
Vermont,2017,13,15,22,160,37
Virginia,2017,13,64,56,405,120
Washington,2017,13,7,19,553,26
West Virginia,2017,13,71,76,742,147
Wisconsin,2017,13,160,331,1740,491
Alabama,2017,14,27,57,632,84
Arizona,2017,14,10,11,237,21
Arkansas,2017,14,3,3,91,6
California,2017,14,44,35,1121,79
Colorado,2017,14,5,70,619,75
Connecticut,2017,14,21,60,497,81
Delaware,2017,14,17,34,226,51
Florida,2017,14,193,205,1999,398
Georgia,2017,14,57,81,919,138
Idaho,2017,14,2,2,29,4
Illinois,2017,14,34,62,603,96
Indiana,2017,14,6,25,265,31
Iowa,2017,14,5,32,210,37
Kansas,2017,14,1,2,72,3
Kentucky,2017,14,9,19,349,28
Louisiana,2017,14,61,45,961,106
Maine,2017,14,22,62,253,84
Maryland,2017,14,22,38,261,60
Massachusetts,2017,14,91,201,1155,292
Michigan,2017,14,94,207,1662,301
Minnesota,2017,14,43,98,718,141
Mississippi,2017,14,10,0,103,10
Missouri,2017,14,6,49,805,55
Montana,2017,14,1,16,123,17
Nebraska,2017,14,4,24,172,28
Nevada,2017,14,0,1,10,1
New Hampshire,2017,14,7,7,62,14
New Mexico,2017,14,29,31,208,60
New York,2017,14,51,307,2623,358
North Carolina,2017,14,15,33,393,48
North Dakota,2017,14,3,13,110,16
Ohio,2017,14,165,298,2594,463
Oklahoma,2017,14,1,12,232,13
Oregon,2017,14,10,27,312,37
Pennsylvania,2017,14,18,104,706,122
South Carolina,2017,14,26,34,407,60
South Dakota,2017,14,3,16,238,19
Tennessee,2017,14,14,19,246,33
Texas,2017,14,88,114,1851,202
Utah,2017,14,18,19,706,37
Vermont,2017,14,17,29,200,46
Virginia,2017,14,31,42,316,73
Washington,2017,14,4,30,590,34
West Virginia,2017,14,23,39,547,62
Wisconsin,2017,14,96,246,1449,342
Alabama,2017,15,16,46,480,62
Arizona,2017,15,5,23,269,28
Arkansas,2017,15,5,1,105,6
California,2017,15,19,28,870,47
Colorado,2017,15,10,55,745,65
Connecticut,2017,15,16,49,475,65
Delaware,2017,15,7,30,219,37
Florida,2017,15,121,176,1786,297
Georgia,2017,15,45,56,787,101
Idaho,2017,15,2,0,36,2
Illinois,2017,15,35,50,544,85
Indiana,2017,15,6,24,224,30
Iowa,2017,15,1,20,167,21
Kansas,2017,15,1,4,94,5
Kentucky,2017,15,13,16,314,29
Louisiana,2017,15,48,44,714,92
Maine,2017,15,19,64,220,83
Maryland,2017,15,15,28,200,43
Massachusetts,2017,15,70,176,1129,246
Michigan,2017,15,37,117,1292,154
Minnesota,2017,15,17,75,597,92
Mississippi,2017,15,7,0,90,7
Missouri,2017,15,5,30,687,35
Montana,2017,15,0,10,122,10
Nebraska,2017,15,3,25,141,28
Nevada,2017,15,0,2,16,2
New Hampshire,2017,15,6,5,57,11
New Mexico,2017,15,9,36,216,45
New York,2017,15,34,280,2427,314
North Carolina,2017,15,14,13,322,27
North Dakota,2017,15,0,5,88,5
Ohio,2017,15,101,196,2094,297
Oklahoma,2017,15,0,6,227,6
Oregon,2017,15,2,29,273,31
Pennsylvania,2017,15,9,65,627,74
South Carolina,2017,15,12,26,365,38
South Dakota,2017,15,1,23,189,24
Tennessee,2017,15,9,14,204,23
Texas,2017,15,52,81,1684,133
Utah,2017,15,10,23,664,33
Vermont,2017,15,7,18,181,25
Virginia,2017,15,10,20,211,30
Washington,2017,15,5,16,489,21
West Virginia,2017,15,22,14,505,36
Wisconsin,2017,15,56,166,1160,222
Alabama,2017,16,14,33,449,47
Arizona,2017,16,20,25,285,45
Arkansas,2017,16,0,1,83,1
California,2017,16,11,25,890,36
Colorado,2017,16,3,49,510,52
Connecticut,2017,16,10,48,478,58
Delaware,2017,16,3,16,161,19
Florida,2017,16,83,130,1598,213
Georgia,2017,16,33,39,622,72
Idaho,2017,16,3,4,37,7
Illinois,2017,16,10,29,426,39
Indiana,2017,16,3,12,172,15
Iowa,2017,16,2,12,140,14
Kansas,2017,16,0,1,80,1
Kentucky,2017,16,9,8,321,17
Louisiana,2017,16,39,26,698,65
Maine,2017,16,9,48,203,57
Maryland,2017,16,4,22,153,26
Massachusetts,2017,16,34,130,926,164
Michigan,2017,16,21,69,1080,90
Minnesota,2017,16,11,49,541,60
Mississippi,2017,16,3,2,76,5
Missouri,2017,16,2,26,636,28
Montana,2017,16,1,9,104,10
Nebraska,2017,16,1,10,119,11
Nevada,2017,16,0,1,12,1
New Hampshire,2017,16,0,2,42,2
New Mexico,2017,16,21,25,413,46
New York,2017,16,18,168,2196,186
North Carolina,2017,16,8,13,299,21
North Dakota,2017,16,0,5,75,5
Ohio,2017,16,55,141,1884,196
Oklahoma,2017,16,0,0,205,0
Oregon,2017,16,2,19,264,21
Pennsylvania,2017,16,8,35,458,43
South Carolina,2017,16,7,10,290,17
South Dakota,2017,16,3,4,180,7
Tennessee,2017,16,3,12,221,15
Texas,2017,16,39,66,1539,105
Utah,2017,16,9,14,526,23
Vermont,2017,16,9,20,161,29
Virginia,2017,16,4,13,210,17
Washington,2017,16,3,14,410,17
West Virginia,2017,16,11,16,411,27
Wisconsin,2017,16,26,125,1006,151
Alabama,2017,17,10,23,400,33
Arizona,2017,17,12,17,258,29
Arkansas,2017,17,1,1,67,2
California,2017,17,10,23,811,33
Colorado,2017,17,3,36,616,39
Connecticut,2017,17,4,36,418,40
Delaware,2017,17,3,10,134,13
Florida,2017,17,72,117,1477,189
Georgia,2017,17,17,13,595,30
Idaho,2017,17,1,0,15,1
Illinois,2017,17,1,17,337,18
Indiana,2017,17,0,4,164,4
Iowa,2017,17,0,9,78,9
Kansas,2017,17,0,2,69,2
Kentucky,2017,17,1,6,274,7
Louisiana,2017,17,13,20,603,33
Maine,2017,17,2,38,163,40
Maryland,2017,17,2,10,157,12
Massachusetts,2017,17,19,80,719,99
Michigan,2017,17,7,36,837,43
Minnesota,2017,17,5,24,481,29
Mississippi,2017,17,4,0,63,4
Missouri,2017,17,2,9,568,11
Montana,2017,17,0,8,107,8
Nebraska,2017,17,1,7,115,8
Nevada,2017,17,0,2,14,2
New Hampshire,2017,17,2,3,38,5
New Mexico,2017,17,3,17,295,20
New York,2017,17,14,91,1619,105
North Carolina,2017,17,5,3,248,8
North Dakota,2017,17,0,5,65,5
Ohio,2017,17,26,67,1413,93
Oklahoma,2017,17,0,1,154,1
Oregon,2017,17,2,14,231,16
Pennsylvania,2017,17,0,9,382,9
South Carolina,2017,17,4,2,259,6
South Dakota,2017,17,0,2,149,2
Tennessee,2017,17,2,7,141,9
Texas,2017,17,33,48,1464,81
Utah,2017,17,12,15,596,27
Vermont,2017,17,3,8,123,11
Virginia,2017,17,2,9,174,11
Washington,2017,17,4,14,406,18
West Virginia,2017,17,8,1,274,9
Wisconsin,2017,17,7,52,786,59
Alabama,2017,18,2,17,335,19
Arizona,2017,18,15,25,236,40
Arkansas,2017,18,0,0,75,0
California,2017,18,8,21,715,29
Colorado,2017,18,14,26,454,40
Connecticut,2017,18,1,19,322,20
Delaware,2017,18,0,3,91,3
Florida,2017,18,79,117,1393,196
Georgia,2017,18,9,19,555,28
Idaho,2017,18,0,2,15,2
Illinois,2017,18,3,12,269,15
Indiana,2017,18,2,2,138,4
Iowa,2017,18,0,6,128,6
Kansas,2017,18,0,0,70,0
Kentucky,2017,18,1,5,252,6
Louisiana,2017,18,12,13,446,25
Maine,2017,18,1,15,96,16
Maryland,2017,18,0,6,101,6
Massachusetts,2017,18,8,43,523,51
Michigan,2017,18,1,16,712,17
Minnesota,2017,18,2,17,371,19
Mississippi,2017,18,2,0,44,2
Missouri,2017,18,1,11,528,12
Montana,2017,18,0,11,82,11
Nebraska,2017,18,0,2,78,2
New Hampshire,2017,18,0,1,23,1
New Mexico,2017,18,1,20,295,21
New York,2017,18,7,46,1484,53
North Carolina,2017,18,1,3,206,4
North Dakota,2017,18,0,2,50,2
Ohio,2017,18,6,28,1165,34
Oklahoma,2017,18,2,0,134,2
Oregon,2017,18,2,18,233,20
Pennsylvania,2017,18,1,9,293,10
South Carolina,2017,18,3,5,205,8
South Dakota,2017,18,0,5,144,5
Tennessee,2017,18,1,2,112,3
Texas,2017,18,25,42,1261,67
Utah,2017,18,18,21,656,39
Vermont,2017,18,2,2,57,4
Virginia,2017,18,0,8,130,8
Washington,2017,18,4,18,383,22
West Virginia,2017,18,2,0,311,2
Wisconsin,2017,18,5,49,683,54
Alabama,2017,19,8,23,366,31
Arizona,2017,19,8,27,242,35
Arkansas,2017,19,0,2,65,2
California,2017,19,7,29,689,36
Colorado,2017,19,1,23,391,24
Connecticut,2017,19,2,4,371,6
Delaware,2017,19,0,4,65,4
Florida,2017,19,82,144,1599,226
Georgia,2017,19,8,12,487,20
Idaho,2017,19,0,0,15,0
Illinois,2017,19,5,8,250,13
Indiana,2017,19,1,4,123,5
Iowa,2017,19,0,5,81,5
Kansas,2017,19,0,0,52,0
Kentucky,2017,19,1,1,230,2
Louisiana,2017,19,15,19,530,34
Maine,2017,19,1,7,67,8
Maryland,2017,19,1,2,80,3
Massachusetts,2017,19,6,23,476,29
Michigan,2017,19,6,13,587,19
Minnesota,2017,19,3,19,310,22
Mississippi,2017,19,2,0,58,2
Missouri,2017,19,3,3,509,6
Montana,2017,19,0,2,92,2
Nebraska,2017,19,0,2,89,2
Nevada,2017,19,1,0,13,1
New Hampshire,2017,19,2,3,24,5
New Mexico,2017,19,1,11,214,12
New York,2017,19,2,35,1370,37
North Carolina,2017,19,0,1,67,1
North Dakota,2017,19,0,1,35,1
Ohio,2017,19,8,21,1114,29
Oklahoma,2017,19,0,1,144,1
Oregon,2017,19,1,9,217,10
Pennsylvania,2017,19,0,7,234,7
South Carolina,2017,19,1,2,193,3
South Dakota,2017,19,0,3,122,3
Tennessee,2017,19,0,2,115,2
Texas,2017,19,11,40,1174,51
Utah,2017,19,22,18,594,40
Vermont,2017,19,4,1,78,5
Virginia,2017,19,1,3,125,4
Washington,2017,19,1,15,351,16
West Virginia,2017,19,4,1,312,5
Wisconsin,2017,19,6,22,609,28
Alabama,2017,20,9,17,283,26
Arizona,2017,20,16,25,220,41
Arkansas,2017,20,0,2,52,2
California,2017,20,4,29,701,33
Colorado,2017,20,3,7,322,10
Connecticut,2017,20,1,5,312,6
Delaware,2017,20,1,1,45,2
Florida,2017,20,88,106,1437,194
Georgia,2017,20,1,8,411,9
Idaho,2017,20,0,0,15,0
Illinois,2017,20,2,4,219,6
Indiana,2017,20,0,4,135,4
Iowa,2017,20,0,3,83,3
Kansas,2017,20,0,2,67,2
Kentucky,2017,20,0,2,211,2
Louisiana,2017,20,15,13,509,28
Maine,2017,20,0,6,48,6
Maryland,2017,20,2,0,68,2
Massachusetts,2017,20,6,19,431,25
Michigan,2017,20,3,3,517,6
Minnesota,2017,20,2,6,234,8
Mississippi,2017,20,0,2,53,2
Missouri,2017,20,1,4,491,5
Montana,2017,20,1,4,80,5
Nebraska,2017,20,0,3,84,3
New Hampshire,2017,20,0,1,22,1
New Mexico,2017,20,0,18,260,18
New York,2017,20,8,32,1389,40
North Carolina,2017,20,0,0,51,0
North Dakota,2017,20,0,0,30,0
Ohio,2017,20,3,20,983,23
Oklahoma,2017,20,1,1,149,2
Oregon,2017,20,0,15,195,15
Pennsylvania,2017,20,1,1,206,2
South Carolina,2017,20,1,4,176,5
South Dakota,2017,20,0,1,146,1
Tennessee,2017,20,3,3,114,6
Texas,2017,20,18,35,1223,53
Utah,2017,20,13,24,594,37
Vermont,2017,20,0,3,61,3
Virginia,2017,20,0,2,100,2
Washington,2017,20,1,6,366,7
West Virginia,2017,20,2,2,318,4
Wisconsin,2017,20,3,28,529,31
Alabama,2017,21,10,13,320,23
Arizona,2017,21,4,40,228,44
Arkansas,2017,21,0,2,46,2
California,2017,21,7,31,685,38
Colorado,2017,21,1,9,306,10
Connecticut,2017,21,0,1,300,1
Delaware,2017,21,0,0,28,0
Florida,2017,21,89,121,1500,210
Georgia,2017,21,2,5,392,7
Illinois,2017,21,0,2,200,2
Indiana,2017,21,0,0,101,0
Iowa,2017,21,0,2,67,2
Kansas,2017,21,0,1,44,1
Kentucky,2017,21,1,1,205,2
Louisiana,2017,21,9,5,433,14
Maine,2017,21,0,1,50,1
Maryland,2017,21,0,0,57,0
Massachusetts,2017,21,1,6,238,7
Michigan,2017,21,1,15,451,16
Minnesota,2017,21,3,6,206,9
Mississippi,2017,21,2,0,72,2
Missouri,2017,21,4,2,386,6
Montana,2017,21,0,0,65,0
Nebraska,2017,21,0,1,91,1
New Hampshire,2017,21,0,0,20,0
New Mexico,2017,21,0,8,195,8
New York,2017,21,4,16,1216,20
North Carolina,2017,21,1,0,50,1
North Dakota,2017,21,0,0,15,0
Ohio,2017,21,6,13,826,19
Oklahoma,2017,21,1,0,127,1
Oregon,2017,21,0,2,128,2
Pennsylvania,2017,21,0,2,171,2
South Carolina,2017,21,0,0,157,0
South Dakota,2017,21,0,0,121,0
Tennessee,2017,21,7,2,82,9
Texas,2017,21,12,32,1210,44
Utah,2017,21,7,14,484,21
Vermont,2017,21,0,0,36,0
Virginia,2017,21,0,1,98,1
Washington,2017,21,0,11,403,11
West Virginia,2017,21,0,0,249,0
Wisconsin,2017,21,1,5,464,6
Alabama,2017,22,6,11,241,17
Arizona,2017,22,2,26,193,28
Arkansas,2017,22,0,1,46,1
California,2017,22,4,22,652,26
Colorado,2017,22,0,3,260,3
Connecticut,2017,22,1,3,281,4
Delaware,2017,22,0,0,19,0
Florida,2017,22,100,120,1493,220
Georgia,2017,22,4,2,357,6
Illinois,2017,22,2,2,214,4
Indiana,2017,22,1,0,82,1
Iowa,2017,22,0,1,44,1
Kansas,2017,22,1,0,50,1
Kentucky,2017,22,0,1,193,1
Louisiana,2017,22,7,14,355,21
Maryland,2017,22,1,2,36,3
Massachusetts,2017,22,1,1,227,2
Michigan,2017,22,0,1,371,1
Minnesota,2017,22,0,3,185,3
Mississippi,2017,22,0,0,13,0
Missouri,2017,22,0,0,363,0
Montana,2017,22,0,0,83,0
Nebraska,2017,22,0,0,48,0
New Hampshire,2017,22,0,0,16,0
New Mexico,2017,22,6,21,177,27
New York,2017,22,8,4,1115,12
North Carolina,2017,22,0,1,125,1
North Dakota,2017,22,0,0,15,0
Ohio,2017,22,4,5,757,9
Oklahoma,2017,22,0,1,127,1
Oregon,2017,22,1,4,121,5
Pennsylvania,2017,22,0,0,151,0
South Carolina,2017,22,0,4,133,4
South Dakota,2017,22,0,0,116,0
Tennessee,2017,22,2,3,80,5
Texas,2017,22,12,20,1036,32
Utah,2017,22,7,18,517,25
Vermont,2017,22,0,1,49,1
Virginia,2017,22,0,0,96,0
Washington,2017,22,1,5,337,6
West Virginia,2017,22,0,1,279,1
Wisconsin,2017,22,0,5,352,5
Alabama,2017,23,2,1,219,3
Arizona,2017,23,3,17,172,20
Arkansas,2017,23,0,1,33,1
California,2017,23,5,20,626,25
Colorado,2017,23,0,5,245,5
Connecticut,2017,23,0,3,220,3
Delaware,2017,23,0,0,12,0
Florida,2017,23,85,89,1251,174
Georgia,2017,23,3,3,264,6
Illinois,2017,23,0,1,177,1
Indiana,2017,23,0,1,104,1
Iowa,2017,23,0,0,59,0
Kansas,2017,23,0,0,49,0
Kentucky,2017,23,0,1,225,1
Louisiana,2017,23,4,6,289,10
Maryland,2017,23,0,0,47,0
Massachusetts,2017,23,0,0,167,0
Michigan,2017,23,1,7,292,8
Minnesota,2017,23,0,1,124,1
Mississippi,2017,23,1,0,47,1
Missouri,2017,23,1,1,350,2
Montana,2017,23,1,0,91,1
Nebraska,2017,23,0,2,63,2
New Hampshire,2017,23,0,0,10,0
New Mexico,2017,23,3,14,170,17
New York,2017,23,0,5,1112,5
North Carolina,2017,23,1,1,104,2
North Dakota,2017,23,0,0,12,0
Ohio,2017,23,2,1,686,3
Oklahoma,2017,23,0,1,105,1
Oregon,2017,23,0,8,106,8
Pennsylvania,2017,23,0,0,129,0
South Carolina,2017,23,1,1,108,2
South Dakota,2017,23,0,0,117,0
Tennessee,2017,23,1,0,56,1
Texas,2017,23,5,15,1100,20
Utah,2017,23,4,10,364,14
Vermont,2017,23,0,0,35,0
Virginia,2017,23,1,1,155,2
Washington,2017,23,0,3,302,3
West Virginia,2017,23,10,0,305,10
Wisconsin,2017,23,0,0,326,0
Alabama,2017,24,3,1,156,4
Arizona,2017,24,5,12,160,17
Arkansas,2017,24,0,0,22,0
California,2017,24,1,9,537,10
Colorado,2017,24,2,1,174,3
Connecticut,2017,24,0,0,245,0
Delaware,2017,24,0,1,12,1
Florida,2017,24,84,90,1229,174
Georgia,2017,24,2,1,264,3
Illinois,2017,24,1,3,139,4
Indiana,2017,24,1,0,96,1
Iowa,2017,24,0,0,56,0
Kansas,2017,24,0,0,30,0
Kentucky,2017,24,0,0,162,0
Louisiana,2017,24,4,1,236,5
Maryland,2017,24,0,0,25,0
Massachusetts,2017,24,0,0,152,0
Michigan,2017,24,2,0,274,2
Minnesota,2017,24,2,0,130,2
Missouri,2017,24,0,0,367,0
Montana,2017,24,0,1,70,1
Nebraska,2017,24,0,1,57,1
New Mexico,2017,24,1,7,139,8
New York,2017,24,8,4,1050,12
North Carolina,2017,24,0,0,72,0
North Dakota,2017,24,0,0,15,0
Ohio,2017,24,1,2,607,3
Oklahoma,2017,24,0,0,84,0
Pennsylvania,2017,24,0,2,203,2
South Carolina,2017,24,1,0,123,1
South Dakota,2017,24,0,0,101,0
Tennessee,2017,24,2,1,56,3
Texas,2017,24,3,7,903,10
Utah,2017,24,2,10,380,12
Vermont,2017,24,0,0,24,0
Virginia,2017,24,0,0,68,0
Washington,2017,24,0,5,286,5
West Virginia,2017,24,1,2,311,3
Wisconsin,2017,24,1,0,287,1
Alabama,2017,25,2,4,146,6
Arizona,2017,25,1,3,107,4
Arkansas,2017,25,0,0,26,0
California,2017,25,4,9,511,13
Colorado,2017,25,1,0,178,1
Connecticut,2017,25,2,0,218,2
Florida,2017,25,66,58,1076,124
Georgia,2017,25,1,1,234,2
Illinois,2017,25,0,0,126,0
Indiana,2017,25,0,0,91,0
Iowa,2017,25,0,0,53,0
Kansas,2017,25,1,0,34,1
Kentucky,2017,25,0,0,146,0
Louisiana,2017,25,3,3,266,6
Maryland,2017,25,0,0,31,0
Massachusetts,2017,25,3,0,115,3
Michigan,2017,25,1,0,242,1
Minnesota,2017,25,0,2,125,2
Mississippi,2017,25,0,0,13,0
Missouri,2017,25,0,1,304,1
Montana,2017,25,0,0,49,0
Nebraska,2017,25,0,1,67,1
New Mexico,2017,25,0,1,109,1
New York,2017,25,5,5,1005,10
North Carolina,2017,25,0,0,59,0
Ohio,2017,25,2,6,560,8
Oklahoma,2017,25,0,1,88,1
Pennsylvania,2017,25,0,0,68,0
South Carolina,2017,25,1,0,124,1
South Dakota,2017,25,0,0,68,0
Tennessee,2017,25,0,1,36,1
Texas,2017,25,5,3,785,8
Utah,2017,25,0,7,317,7
Vermont,2017,25,0,0,12,0
Virginia,2017,25,0,0,57,0
Washington,2017,25,1,5,279,6
West Virginia,2017,25,3,0,261,3
Wisconsin,2017,25,4,0,262,4
Alabama,2017,26,2,2,144,4
Arizona,2017,26,0,5,107,5
Arkansas,2017,26,0,0,33,0
California,2017,26,8,11,470,19
Colorado,2017,26,0,0,151,0
Connecticut,2017,26,0,1,191,1
Florida,2017,26,50,48,908,98
Georgia,2017,26,2,3,123,5
Illinois,2017,26,0,0,134,0
Indiana,2017,26,1,1,83,2
Iowa,2017,26,1,0,31,1
Kansas,2017,26,0,0,28,0
Kentucky,2017,26,2,0,133,2
Louisiana,2017,26,1,1,185,2
Maryland,2017,26,1,0,27,1
Massachusetts,2017,26,1,0,93,1
Michigan,2017,26,3,0,261,3
Minnesota,2017,26,3,0,122,3
Missouri,2017,26,0,0,267,0
Montana,2017,26,0,0,14,0
Nebraska,2017,26,0,0,39,0
Nevada,2017,26,0,1,14,1
New Mexico,2017,26,0,3,119,3
New York,2017,26,4,1,912,5
North Carolina,2017,26,0,1,69,1
Ohio,2017,26,1,2,504,3
